Index,J1,J2,J3,J4,J5,V1,V2,V3,V4,V5
41,144.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
42,143.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
43,143.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
44,142.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
45,142.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
46,141.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
47,141.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
48,140.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
49,140.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
50,139.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
51,139.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
52,138.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
53,138.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
54,137.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
55,137.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
56,136.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
57,136.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
58,135.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
59,135.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
60,134.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
61,134.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
62,133.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
63,133.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
64,132.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
65,132.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
66,131.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
67,131.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
68,130.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
69,130.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
70,129.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
71,129.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
72,128.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
73,128.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
74,127.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
75,127.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
76,126.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
77,126.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
78,125.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
79,125.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
80,124.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
81,124.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
82,123.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
83,123.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
84,122.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
85,122.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
86,121.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
87,121.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
88,120.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
89,120.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
90,119.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
91,119.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
92,118.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
93,118.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
94,117.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
95,117.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
96,116.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
97,116.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
98,115.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
99,115.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
100,114.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
101,114.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
102,113.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
103,113.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
104,112.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
105,112.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
106,111.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
107,111.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
108,110.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
109,110.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
110,109.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
111,109.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
112,108.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
113,108.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
114,107.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
115,107.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
116,106.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
117,106.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
118,105.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
119,105.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
120,104.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
121,104.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
122,103.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
123,103.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
124,102.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
125,102.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
126,101.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
127,101.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
128,100.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
129,100.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
130,99.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
131,99.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
132,98.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
133,98.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
134,97.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
135,97.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
136,96.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
137,96.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
138,95.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
139,95.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
140,94.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
141,94.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
142,93.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
143,93.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
144,92.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
145,92.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
146,91.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
147,91.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
148,90.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
149,90.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
150,89.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
151,89.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
152,88.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
153,88.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
154,87.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
155,87.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
156,86.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
157,86.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
158,85.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
159,85.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
160,84.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
161,84.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
162,83.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
163,83.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
164,82.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
165,82.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
166,81.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
167,81.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
168,80.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
169,80.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
170,79.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
171,79.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
172,78.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
173,78.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
174,77.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
175,77.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
176,76.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
177,76.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
178,75.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
179,75.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
180,74.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
181,74.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
182,73.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
183,73.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
184,72.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
185,72.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
186,71.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
187,71.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
188,70.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
189,70.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
190,69.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
191,69.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
192,68.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
193,68.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
194,67.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
195,67.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
196,66.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
197,66.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
198,65.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
199,65.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
200,64.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
201,64.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
202,63.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
203,63.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
204,62.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
205,62.25,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
206,61.75,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
207,61.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
208,60.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
209,60.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
210,59.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
211,59.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
212,58.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
213,58.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
214,57.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
215,57.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
216,56.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
217,56.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
218,55.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
219,55.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
220,54.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
221,54.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
222,53.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
223,53.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
224,52.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
225,52.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
226,51.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
227,51.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
228,50.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
229,50.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
230,49.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
231,49.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
232,48.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
233,48.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
234,47.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
235,47.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
236,46.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
237,46.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
238,45.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
239,45.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
240,44.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
241,44.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
242,43.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
243,43.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
244,42.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
245,42.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
246,41.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
247,41.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
248,40.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
249,40.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
250,39.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
251,39.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
252,38.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
253,38.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
254,37.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
255,37.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
256,36.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
257,36.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
258,35.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
259,35.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
260,34.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
261,34.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
262,33.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
263,33.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
264,32.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
265,32.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
266,31.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
267,31.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
268,30.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
269,30.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
270,29.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
271,29.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
272,28.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
273,28.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
274,27.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
275,27.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
276,26.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
277,26.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
278,25.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
279,25.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
280,24.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
281,24.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
282,23.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
283,23.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
284,22.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
285,22.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
286,21.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
287,21.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
288,20.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
289,20.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
290,19.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
291,19.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
292,18.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
293,18.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
294,17.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
295,17.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
296,16.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
297,16.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
298,15.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
299,15.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
300,14.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
301,14.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
302,13.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
303,13.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
304,12.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
305,12.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
306,11.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
307,11.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
308,10.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
309,10.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
310,9.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
311,9.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
312,8.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
313,8.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
314,7.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
315,7.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
316,6.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
317,6.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
318,5.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
319,5.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
320,4.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
321,4.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
322,3.74,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
323,3.24,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00
